2026-06-30 00:53:26 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T00:53:26.0675365-05:00
2026-06-30 08:03:26 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T08:03:26.1250345-05:00
2026-06-30 08:03:26 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T08:03:26.1260355-05:00
2026-06-30 08:03:26 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T13:03:26.2386380Z
2026-06-30 09:04:54 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T09:04:54.8687854-05:00
2026-06-30 09:04:54 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T09:04:54.8717856-05:00
2026-06-30 09:04:54 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T09:04:54.8727855-05:00
2026-06-30 09:04:54 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T14:04:54.9781162Z
2026-06-30 10:06:23 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T10:06:23.2417779-05:00
2026-06-30 10:06:23 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T10:06:23.2447795-05:00
2026-06-30 10:06:23 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T10:06:23.2457768-05:00
2026-06-30 10:06:23 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T15:06:23.3543936Z
2026-06-30 11:08:16 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T11:08:16.8518904-05:00
2026-06-30 11:08:16 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T11:08:16.8547454-05:00
2026-06-30 11:08:16 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T11:08:16.8558261-05:00
2026-06-30 11:08:16 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T16:08:16.9610862Z
2026-06-30 12:09:43 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T12:09:43.1044095-05:00
2026-06-30 12:09:43 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T12:09:43.1064095-05:00
2026-06-30 12:09:43 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T12:09:43.1074093-05:00
2026-06-30 12:09:43 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T17:09:43.2143431Z
2026-06-30 12:09:48 | WRN | WINGET | \ | Status="Failed" | Error=winget exit code -1978335212:  | 2026-06-30T17:09:48.9352339Z
2026-06-30 12:09:50 | WRN | WINGET | Microsoft.PowerShell | Status="Failed" | Error=winget exit code -1978335189:  | 2026-06-30T17:09:50.2078644Z
2026-06-30 12:09:51 | WRN | WINGET | 1.5.8 | Status="Failed" | Error=winget exit code -1978335212:  | 2026-06-30T17:09:51.4711202Z
2026-06-30 13:11:17 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T13:11:17.2752511-05:00
2026-06-30 13:11:17 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T13:11:17.2772407-05:00
2026-06-30 13:11:17 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T13:11:17.2782090-05:00
2026-06-30 13:11:17 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T18:11:17.3727561Z
2026-06-30 14:12:42 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T14:12:42.6761442-05:00
2026-06-30 14:12:42 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T14:12:42.6781447-05:00
2026-06-30 14:12:42 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T14:12:42.6791457-05:00
2026-06-30 14:12:42 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T19:12:42.7813103Z
2026-06-30 15:14:05 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T15:14:05.5074742-05:00
2026-06-30 15:14:05 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T15:14:05.5104683-05:00
2026-06-30 15:14:05 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T15:14:05.5114705-05:00
2026-06-30 15:14:05 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T20:14:05.6221159Z
2026-06-30 16:15:28 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T16:15:28.7167585-05:00
2026-06-30 16:15:28 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T16:15:28.7187585-05:00
2026-06-30 16:15:28 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T16:15:28.7197575-05:00
2026-06-30 16:15:28 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T21:15:28.8311465Z
2026-06-30 17:16:52 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T17:16:52.4711301-05:00
2026-06-30 17:16:52 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T17:16:52.4741620-05:00
2026-06-30 17:16:52 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T17:16:52.4751602-05:00
2026-06-30 17:16:52 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T22:16:52.5721853Z
2026-06-30 18:18:15 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T18:18:15.2593382-05:00
2026-06-30 18:18:15 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T18:18:15.2613687-05:00
2026-06-30 18:18:15 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T18:18:15.2623696-05:00
2026-06-30 18:18:15 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-06-30T23:18:15.3652574Z
2026-06-30 19:19:44 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T19:19:44.0176044-05:00
2026-06-30 19:19:44 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T19:19:44.0202724-05:00
2026-06-30 19:19:44 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T19:19:44.0207747-05:00
2026-06-30 19:19:44 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-01T00:19:44.1192272Z
2026-06-30 20:21:22 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T20:21:22.2753765-05:00
2026-06-30 20:21:22 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T20:21:22.2773773-05:00
2026-06-30 20:21:22 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T20:21:22.2783782-05:00
2026-06-30 20:21:22 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-01T01:21:22.3779195Z
2026-06-30 21:22:45 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T21:22:45.4002676-05:00
2026-06-30 21:22:45 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T21:22:45.4022673-05:00
2026-06-30 21:22:45 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T21:22:45.4033141-05:00
2026-06-30 21:22:45 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-01T02:22:45.5037848Z
2026-06-30 22:24:09 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T22:24:09.2441007-05:00
2026-06-30 22:24:09 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T22:24:09.2465134-05:00
2026-06-30 22:24:09 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T22:24:09.2475156-05:00
2026-06-30 22:24:09 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-01T03:24:09.3470578Z
2026-06-30 23:25:30 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-06-30T23:25:30.5148950-05:00
2026-06-30 23:25:30 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-06-30T23:25:30.5168947-05:00
2026-06-30 23:25:30 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-06-30T23:25:30.5178948-05:00
2026-06-30 23:25:30 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-01T04:25:30.6205010Z
